YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2019-10,11,31,54,28,2,7,9,1,1,20,1,1,2,32,6,37,37,13,2,4,3,22,2,0,2,95,2,15,1,66,2,23,8,8,73,1,2,0,4,4,75,3,21,16,12,6,29,84,3,2,32,7,2,2,6,26
2019-10,12,15,23,10,1,15,16,0,2,22,0,0,0,25,0,41,19,9,3,3,6,2,3,3,0,150,5,7,0,29,6,4,13,10,10,0,0,3,3,2,102,6,8,34,31,10,23,32,0,0,50,15,1,1,12,32
2019-10,13,6,24,21,1,6,10,3,0,11,0,0,0,27,5,27,37,3,3,1,3,1,1,0,0,49,3,2,2,18,5,2,7,3,9,0,0,0,3,0,36,4,18,12,18,1,11,27,2,1,24,9,0,2,0,10
2019-10,14,28,30,40,2,25,26,6,1,18,2,2,1,18,11,47,114,2,5,5,7,1,1,3,0,95,8,2,5,55,9,18,15,11,23,0,1,1,9,5,100,8,10,13,36,5,14,53,4,4,25,39,1,10,7,36
2019-10,15,102,104,47,2,34,34,7,4,20,0,2,8,26,10,95,159,15,5,16,20,4,8,1,5,122,8,5,2,148,26,16,46,14,64,0,4,6,17,6,278,5,38,60,51,19,62,128,12,9,64,25,3,53,5,41
2019-10,16,46,55,45,4,28,33,6,0,20,4,3,13,26,15,78,256,18,4,3,13,13,15,4,4,139,44,8,3,139,14,9,20,10,58,0,1,6,7,7,175,13,70,41,29,15,35,67,8,0,64,34,1,25,12,46
2019-10,17,66,79,29,4,28,25,3,2,17,1,1,1,19,4,83,52,16,2,8,10,3,5,2,3,88,1,5,1,91,11,35,45,9,12,0,9,3,5,3,238,4,15,15,37,7,37,113,1,4,54,22,0,81,6,6
2019-10,18,19,18,16,1,6,7,0,1,1,0,2,0,6,5,24,7,10,0,2,0,0,0,0,2,84,1,2,0,24,4,5,16,3,5,0,0,0,4,1,80,2,10,8,10,1,6,23,0,0,4,10,1,2,5,0
2019-10,19,50,60,91,8,53,44,9,3,21,1,3,0,18,20,148,150,13,3,8,13,6,8,3,8,157,8,12,2,115,17,24,35,15,48,0,10,17,23,3,124,4,44,13,8,1,33,72,1,12,27,24,2,17,8,5
2019-10,20,26,24,29,0,12,13,1,3,3,0,1,1,9,4,20,71,8,2,1,2,5,3,1,4,32,0,1,0,35,15,6,12,11,9,2,7,5,15,0,95,4,5,4,10,0,10,31,1,3,8,8,0,6,1,3
2019-10,21,33,33,35,3,16,32,4,1,6,0,1,6,4,16,39,218,6,1,6,6,0,3,0,5,64,9,5,2,80,7,5,15,9,56,0,3,3,15,3,159,3,28,16,25,6,19,40,1,6,29,13,0,3,1,23
2019-10,22,51,54,63,5,41,44,2,4,21,4,1,8,36,22,64,457,28,5,7,22,5,12,0,9,96,22,11,8,211,35,25,28,19,126,3,6,12,13,3,274,14,47,20,42,17,31,97,8,9,69,19,3,6,6,51
2019-10,23,64,20,63,8,46,47,7,8,15,14,1,3,37,46,111,162,18,2,7,14,2,5,1,5,116,4,21,5,137,33,11,14,2,56,4,7,10,33,5,76,1,24,21,16,15,19,42,24,17,25,12,0,6,158,6
2019-10,24,53,82,79,4,67,59,7,4,22,3,3,6,27,33,86,418,41,7,18,22,2,10,5,5,170,46,6,12,231,29,38,29,21,138,1,15,17,26,4,241,13,72,42,41,12,30,106,3,9,100,48,6,5,6,52
2019-10,25,110,87,96,2,62,107,29,8,32,17,0,4,32,50,199,66,21,19,24,11,13,32,10,11,166,16,25,10,148,30,19,32,12,58,1,0,4,79,21,244,9,55,64,74,10,37,165,17,38,86,28,3,34,307,7
2019-10,26,11,9,7,4,11,25,12,3,2,13,0,0,6,24,38,14,5,0,3,3,1,0,0,2,20,5,10,1,36,16,10,8,1,8,0,1,3,18,2,115,5,24,18,7,1,14,15,24,6,10,3,0,1,141,0
2019-10,27,27,19,7,0,19,17,4,0,3,11,2,1,10,29,52,33,0,0,2,11,1,2,0,1,28,5,8,1,42,10,3,6,4,20,0,2,7,8,6,71,6,31,28,4,2,4,18,20,12,23,2,0,0,170,3
2019-10,28,36,21,22,5,20,33,8,1,4,7,4,4,13,14,29,305,24,0,6,16,2,7,7,1,153,7,15,17,75,8,14,14,20,95,1,3,29,6,13,109,12,173,11,6,1,8,40,4,13,87,23,3,3,33,4
2019-10,29,20,14,12,0,15,49,25,0,7,15,1,0,22,29,96,89,6,2,3,9,3,6,3,4,88,12,25,2,82,21,4,5,9,18,0,7,4,16,3,178,7,17,30,6,1,10,37,27,10,19,9,0,4,214,1
2019-10,30,91,53,47,3,33,32,9,6,15,3,0,0,14,17,96,530,5,4,6,11,4,7,11,3,113,4,16,9,111,14,13,57,10,105,1,26,23,29,4,243,9,19,27,12,16,31,100,8,15,15,10,0,8,29,8
2019-10,31,34,29,13,2,14,29,3,2,13,0,1,0,5,34,46,377,8,4,6,9,5,4,3,6,125,5,9,8,43,2,10,16,11,61,2,5,14,16,3,188,7,40,9,3,3,3,57,3,4,11,7,0,2,9,0
2019-10,32,2,0,2,0,0,26,4,1,11,3,3,1,7,6,1,189,9,0,0,4,0,2,3,2,24,0,6,9,12,2,10,9,10,65,0,3,1,0,7,54,12,96,1,0,0,1,4,0,12,7,2,0,2,2,0
2019-10,33,6,5,6,0,3,12,2,0,8,0,0,3,1,1,4,59,5,6,2,2,2,1,5,0,32,1,1,5,10,1,7,3,3,42,0,0,2,1,1,55,3,16,1,2,0,1,27,0,4,38,10,1,0,3,2
2019-10,34,9,5,1,0,0,9,1,0,2,2,0,0,3,1,12,94,4,0,0,0,0,2,0,1,21,4,3,10,31,5,3,2,7,11,0,0,2,0,3,21,2,19,0,1,2,3,9,1,0,19,1,0,4,0,0
2019-10,35,17,4,3,0,4,13,4,0,2,0,0,7,4,3,7,8,4,2,1,3,0,1,1,0,12,1,4,2,8,6,1,2,2,42,0,1,0,9,7,83,1,8,0,0,0,1,52,2,1,22,0,1,5,5,1
2019-10,36,11,6,0,0,1,4,4,0,2,0,0,3,0,0,2,5,2,0,1,1,1,0,0,0,9,0,2,0,1,1,0,1,1,4,1,2,2,1,0,15,2,3,0,2,0,1,12,1,3,18,0,0,0,38,0
2019-10,37,1,2,1,0,4,0,0,0,0,1,0,0,2,4,7,12,3,0,0,0,0,3,0,0,2,1,1,1,15,2,1,1,1,8,0,0,0,1,2,8,0,13,4,1,0,4,7,5,1,4,0,0,1,17,0
2019-10,38,22,12,6,1,14,39,10,0,5,13,1,4,12,7,33,6,2,0,2,5,1,3,1,0,19,7,10,3,28,7,0,5,1,10,1,0,2,16,2,79,1,20,12,3,0,2,27,5,3,22,7,0,0,182,5
2019-10,39,9,6,3,1,6,23,7,1,4,1,1,1,3,1,8,9,2,0,5,1,2,1,0,1,21,2,5,1,19,6,1,4,0,14,0,2,2,1,1,42,5,7,5,3,0,4,7,2,4,32,6,0,2,9,0
2019-10,40,17,7,2,0,0,21,9,1,1,12,0,3,13,14,6,5,1,0,4,2,0,1,0,0,9,1,10,0,12,2,0,3,1,24,0,0,1,8,1,62,2,12,2,2,1,2,7,1,7,6,2,0,1,62,0
2019-10,41,7,4,2,1,8,15,2,1,2,4,1,4,4,4,12,5,7,2,6,4,0,1,1,1,22,2,2,4,20,7,5,5,3,74,1,4,2,3,5,58,6,20,4,3,5,7,9,0,2,42,12,1,4,0,8
2019-10,42,14,30,2,2,8,31,4,0,10,8,0,6,10,19,29,2,8,1,3,3,4,5,31,4,58,5,5,4,19,20,14,5,2,19,1,0,4,12,4,90,1,23,20,12,1,8,17,4,6,21,5,1,3,88,3
2019-10,43,32,43,18,1,15,112,51,1,13,1,7,7,34,21,62,6,13,2,7,10,11,8,2,5,47,22,24,3,65,24,18,18,8,52,0,7,6,24,6,198,3,15,42,41,1,20,58,24,18,51,22,2,10,105,3
2019-10,44,34,55,14,7,19,52,20,0,10,1,4,0,47,20,72,9,11,1,5,6,9,8,5,6,74,18,20,3,43,29,8,21,6,36,2,13,7,29,3,305,7,16,41,42,1,19,58,12,14,31,8,0,22,84,1
2019-10,45,18,42,2,2,13,13,3,2,5,3,0,0,18,13,39,0,3,0,4,0,0,3,1,0,20,8,6,2,12,2,6,3,2,34,0,4,2,13,6,107,2,5,30,17,0,5,21,7,4,20,5,1,3,21,3
2019-10,46,18,74,8,3,9,44,12,1,11,5,1,5,19,24,70,55,6,0,7,11,2,10,1,3,47,9,16,2,33,21,13,23,3,57,0,1,2,27,2,345,4,16,34,36,0,29,54,28,17,37,7,0,8,80,2
2019-10,47,2,2,0,0,2,6,0,0,1,1,0,1,1,2,7,2,3,2,2,0,0,1,0,1,16,0,2,0,3,1,0,2,0,2,0,0,4,1,1,17,1,2,7,7,0,4,4,3,5,6,2,0,0,22,0
2019-10,48,8,59,5,2,10,23,2,0,8,1,1,1,17,5,33,6,5,1,2,2,2,2,1,1,51,13,9,1,15,8,16,13,3,23,0,0,1,16,0,236,4,15,33,36,2,17,53,5,10,30,5,1,6,4,4
2019-10,49,31,60,9,4,30,33,10,4,13,13,2,2,46,23,129,18,17,0,12,11,9,11,7,4,73,20,48,2,122,26,14,28,13,116,0,13,11,54,12,318,15,61,104,51,13,43,105,39,37,45,20,3,24,226,5
2019-10,50,5,4,0,0,3,10,0,0,3,0,0,2,2,4,18,1,1,0,2,1,0,2,0,1,17,3,2,2,13,4,1,1,1,1,0,0,2,5,2,20,0,6,14,3,0,11,13,1,6,10,0,0,1,17,1
2019-10,51,13,30,8,0,4,14,2,0,12,0,0,1,19,2,36,33,8,5,4,1,10,2,1,10,79,7,6,0,18,10,11,13,1,19,0,0,6,15,1,66,4,11,27,5,1,7,19,7,6,29,11,0,3,17,10
2019-10,52,24,63,17,2,20,16,2,0,1,2,0,2,15,4,34,90,5,0,6,1,0,5,0,3,31,7,2,0,5,7,8,20,12,22,0,2,7,11,0,142,5,19,24,13,2,17,67,1,3,32,6,1,3,0,0
2019-10,53,32,52,25,4,17,36,6,2,9,12,1,0,28,20,91,8,8,13,7,0,6,10,8,5,93,15,24,0,76,15,7,17,15,109,0,9,28,30,6,243,4,10,60,39,0,37,85,22,31,25,5,0,17,179,2
2019-10,54,2,0,0,0,1,2,6,0,6,1,0,2,0,1,1,0,2,0,0,0,1,0,0,0,28,2,5,0,1,0,0,1,0,2,0,0,0,10,1,26,5,0,0,3,0,1,4,0,2,3,4,0,1,33,1
2019-10,55,16,234,11,0,7,3,1,0,2,1,0,0,2,3,18,24,3,1,2,1,1,5,1,1,24,0,1,0,1,3,4,11,2,4,1,0,2,8,0,134,2,7,15,8,2,7,47,2,4,29,10,0,0,45,0
2019-10,56,69,67,7,4,20,9,1,2,25,1,1,1,15,2,56,66,14,5,3,8,12,12,2,3,64,4,7,0,107,14,34,27,14,63,2,10,7,9,4,268,11,20,25,37,3,36,68,0,6,48,7,2,8,5,14
2019-10,57,23,6,4,2,3,10,1,2,6,2,0,0,2,2,22,195,8,0,0,4,2,3,1,3,29,2,3,0,12,8,2,10,2,17,1,2,3,4,1,44,3,5,3,3,1,7,10,1,2,3,1,1,2,18,0
2019-10,58,42,25,34,4,17,45,5,1,12,0,0,0,16,3,51,521,7,3,2,8,3,5,1,10,87,0,8,1,40,13,6,5,12,51,0,2,10,16,3,90,5,33,15,9,2,15,41,2,2,18,4,0,2,12,2
2019-10,59,19,19,4,0,4,9,1,2,3,2,1,0,2,2,21,413,2,0,2,3,1,3,0,1,25,1,3,0,36,1,1,8,1,16,0,0,5,10,3,69,5,13,5,2,3,5,40,0,1,23,1,0,0,0,3
2019-10,60,26,31,14,3,8,20,1,3,9,1,0,2,6,5,31,197,12,3,6,11,3,3,0,0,62,6,15,5,84,9,0,6,13,43,0,0,12,1,3,79,3,21,6,11,2,10,64,0,3,61,5,2,5,3,3
2019-10,61,30,14,21,7,18,30,2,3,8,7,1,1,10,28,70,156,18,2,4,13,1,11,5,13,120,11,9,6,80,16,10,10,5,43,1,2,4,32,2,279,5,27,28,19,1,18,123,33,25,31,4,0,3,275,2
2019-10,62,28,45,7,3,25,3,1,1,4,0,0,0,5,3,40,97,5,1,0,0,0,1,0,3,18,0,1,1,19,2,4,19,4,12,0,0,2,11,1,99,0,3,10,4,1,6,12,0,0,4,5,2,4,8,0
2019-10,63,24,29,48,4,9,14,1,5,8,2,0,0,20,7,49,312,5,1,2,5,0,4,0,6,56,5,7,0,32,8,11,13,7,37,1,0,8,29,4,113,5,9,7,10,0,13,35,0,10,9,6,1,6,25,4
2019-10,64,59,53,6,3,14,21,8,0,7,0,1,1,14,0,76,17,5,3,3,0,3,5,0,5,25,1,1,2,171,6,10,18,13,18,0,0,7,4,0,152,9,16,18,11,8,18,26,4,2,49,3,0,3,0,6
2019-10,65,50,62,12,6,9,11,2,1,10,0,0,0,9,2,37,93,2,3,1,4,1,8,0,2,49,2,2,4,46,15,14,30,4,22,0,0,3,10,1,140,1,12,11,8,6,15,31,4,3,25,2,1,2,6,3
2019-10,66,55,59,11,4,44,39,15,2,28,5,4,0,23,23,130,144,11,4,4,11,6,14,38,6,135,10,11,0,73,18,18,28,7,38,0,0,1,38,4,167,3,34,35,25,0,14,68,11,29,29,13,3,15,118,4
2019-10,67,18,42,10,2,21,58,13,1,12,11,4,0,19,30,123,45,6,4,4,5,11,6,0,6,80,11,26,7,119,15,21,11,5,55,0,8,7,24,6,155,2,24,59,20,0,17,32,39,28,15,5,2,10,1026,1
2019-10,68,15,27,2,3,14,40,13,2,9,11,0,2,11,36,60,30,14,1,6,9,6,6,4,4,38,6,19,4,77,13,13,18,1,27,1,6,10,37,7,118,4,12,68,21,0,15,49,37,26,20,3,2,6,820,1
2019-10,69,42,53,10,2,22,54,20,1,18,5,2,1,20,39,65,7,10,5,10,6,7,5,5,1,39,3,13,5,54,33,9,13,1,32,0,8,8,25,11,312,11,19,48,29,0,16,39,27,20,28,9,1,10,198,1
2019-10,70,44,80,12,5,33,32,8,0,12,3,2,2,28,10,112,119,5,7,7,6,4,10,4,0,95,7,9,2,111,13,24,23,14,36,3,6,4,16,6,285,15,24,44,20,1,35,63,7,14,37,19,5,10,121,2
2019-10,71,27,62,20,4,33,50,21,1,16,3,1,1,43,32,127,9,21,9,13,9,9,14,3,1,62,16,27,3,128,35,18,30,14,45,2,2,3,42,6,208,6,18,52,23,3,25,79,22,31,35,8,4,20,288,0
2019-10,72,7,14,10,0,24,3,2,1,14,0,2,4,19,4,44,5,5,18,1,5,23,2,2,1,40,9,13,1,14,5,13,17,6,13,0,0,2,8,0,129,12,36,79,30,5,28,40,8,2,51,9,3,7,3,9
2019-10,73,29,36,8,6,12,19,4,2,15,4,0,2,41,17,67,7,5,12,7,2,3,4,0,5,47,5,7,0,60,16,6,22,10,25,2,7,7,21,7,221,2,14,41,16,1,18,52,13,12,32,9,0,15,105,1
2019-10,74,5,27,9,1,10,2,0,1,11,0,0,0,3,1,51,0,4,1,3,3,1,4,3,2,64,10,3,0,37,0,11,7,13,22,1,1,1,7,2,98,2,16,24,7,4,13,38,0,1,58,9,0,1,1,5
2019-10,75,10,25,6,6,14,16,2,1,16,4,1,9,20,5,77,5,4,11,5,6,5,10,1,0,55,20,12,8,44,7,5,13,4,41,1,0,5,13,4,220,13,36,67,17,3,11,41,7,18,47,10,1,6,74,5
2019-10,76,7,0,5,2,0,6,0,1,1,0,1,0,12,0,4,0,1,0,1,0,3,1,0,1,25,0,19,0,0,0,4,1,2,1,0,0,3,0,0,31,6,6,4,2,0,3,13,0,1,13,2,0,0,0,0
2019-10,77,46,39,60,1,15,28,8,0,19,0,2,0,8,15,19,87,26,4,3,12,3,2,1,6,101,1,16,3,66,6,14,23,8,101,1,3,9,5,5,93,6,33,21,74,13,22,54,0,4,42,23,1,12,1,33
2019-11,0,2217,2169,734,75,1074,1608,506,102,735,119,107,166,785,777,3157,7858,551,120,463,376,277,254,180,329,3179,614,544,229,2650,707,404,584,277,2911,69,262,477,976,503,7324,416,1871,1304,988,185,670,1497,313,578,1493,393,54,177,2407,1895
2019-11,1,29,16,3,1,3,40,10,0,2,0,2,7,8,15,15,147,16,0,4,4,0,1,1,4,25,2,4,4,46,3,3,10,2,72,0,1,14,4,9,62,5,32,35,23,5,3,14,0,6,22,7,1,3,0,39
2019-11,2,60,53,42,2,14,29,10,5,16,4,0,0,23,7,61,105,14,2,2,7,4,8,7,9,89,1,6,4,119,17,13,16,6,187,0,9,9,12,12,170,7,16,58,40,18,6,30,3,1,35,11,1,3,0,33
2019-11,3,9,14,17,0,7,31,18,2,2,1,2,0,3,12,15,78,12,0,6,7,2,5,3,2,28,2,4,4,24,5,3,6,5,78,5,5,9,3,7,67,1,39,27,19,3,9,14,2,4,38,10,0,1,0,88
2019-11,4,31,14,8,1,8,20,0,1,21,0,2,1,15,6,34,125,12,2,0,2,5,13,4,3,36,7,7,2,17,6,4,8,5,10,0,4,3,8,12,40,4,16,30,20,5,8,25,1,3,32,13,1,1,0,101
2019-11,5,21,22,18,0,21,10,1,1,9,0,1,0,8,4,68,165,15,0,3,12,0,1,1,3,65,4,4,1,38,5,9,9,7,16,0,4,1,4,9,72,6,33,27,28,11,7,67,0,2,43,7,0,0,0,100
2019-11,6,26,27,16,0,27,25,3,2,8,0,6,0,7,11,28,283,25,1,11,7,4,6,4,3,47,2,10,6,100,23,12,5,8,92,3,8,17,6,12,130,5,52,19,30,0,8,39,2,10,71,17,6,0,0,139
2019-11,7,18,37,19,9,24,17,2,1,9,3,1,6,6,6,29,252,38,1,11,14,4,9,2,0,76,2,1,7,52,40,9,22,28,90,1,5,17,4,21,144,9,31,15,14,15,11,18,1,6,46,27,4,1,0,160
2019-11,8,13,12,5,1,0,18,9,1,10,1,3,1,2,6,6,268,19,0,5,8,1,2,26,1,53,0,10,23,19,5,7,6,8,96,3,4,29,4,13,131,8,81,5,1,1,2,36,0,9,27,8,1,1,0,8
2019-11,9,9,17,1,1,4,2,1,0,8,0,0,0,2,0,7,0,0,0,4,3,5,2,2,0,34,3,2,0,5,0,7,8,1,23,0,0,5,0,1,42,3,2,10,7,4,15,20,0,0,7,1,0,0,0,7
2019-11,10,35,41,12,2,21,6,2,0,20,0,0,7,21,0,48,13,10,3,9,7,4,1,1,0,81,8,25,0,27,2,8,12,3,103,0,0,14,9,13,105,13,21,32,22,2,20,28,0,4,25,13,2,1,0,38
2019-11,11,29,43,8,1,4,9,5,1,13,0,0,5,13,5,33,30,6,1,6,3,1,2,0,0,66,5,3,4,52,1,7,5,7,42,0,0,1,5,11,52,3,41,6,17,4,13,26,2,2,28,4,0,0,0,82
2019-11,12,17,21,5,0,7,3,4,3,12,0,0,0,13,0,24,14,8,0,6,3,3,3,1,2,48,2,4,0,12,5,3,6,2,28,0,0,3,1,4,30,4,5,22,30,1,9,33,1,0,31,7,0,2,0,92
2019-11,13,17,21,7,1,8,4,1,1,4,0,0,1,10,8,21,60,2,1,0,0,1,0,0,0,26,0,8,2,6,3,1,4,1,31,0,0,1,4,6,54,1,8,10,11,0,7,10,0,2,18,6,0,1,0,29
2019-11,14,43,26,20,4,11,21,7,0,18,0,1,0,11,13,35,199,13,4,1,1,2,3,1,1,49,11,3,1,21,7,8,5,4,33,1,1,3,5,6,50,1,12,12,16,8,4,22,4,2,22,2,0,7,0,78
2019-11,15,130,95,18,2,23,40,5,7,23,1,3,1,15,11,80,93,14,1,15,10,6,6,0,7,88,8,8,5,103,24,10,13,9,58,0,3,11,9,16,224,5,40,30,42,9,24,43,2,7,40,3,0,5,0,85
2019-11,16,67,47,28,1,26,37,4,0,17,4,2,6,15,26,71,255,11,1,10,13,17,5,2,2,103,58,10,0,122,8,7,11,5,87,1,5,6,9,12,146,3,41,47,51,4,24,37,3,5,57,10,3,2,0,158
2019-11,17,93,48,18,2,20,13,3,1,17,0,0,0,10,2,76,38,8,2,8,4,2,4,0,3,52,5,3,3,34,2,11,11,5,18,1,1,6,12,19,97,4,32,15,8,5,26,59,0,3,29,5,1,1,0,25
2019-11,18,30,11,6,0,8,7,1,0,7,0,2,0,4,6,15,4,3,1,4,0,12,1,0,1,26,2,3,0,11,7,3,6,6,11,0,1,2,7,8,39,0,5,5,8,0,5,6,3,1,4,1,0,1,0,4
2019-11,19,69,51,61,1,54,35,7,2,12,1,0,1,7,10,119,146,8,2,17,7,4,12,3,9,114,12,7,4,85,15,14,25,8,58,1,10,10,14,11,162,2,15,13,21,2,21,24,5,6,24,25,0,1,0,3
2019-11,20,26,19,23,0,10,12,0,0,2,0,3,0,1,2,23,60,0,1,0,3,1,3,0,5,43,4,1,0,17,5,8,4,0,37,1,4,3,11,3,35,0,3,8,4,0,4,18,1,6,6,2,0,0,0,8
2019-11,21,39,33,13,2,22,23,3,0,7,1,1,6,7,7,28,250,5,3,6,3,4,5,0,2,68,29,7,2,41,12,4,9,5,26,3,5,7,12,4,147,5,33,9,13,1,8,10,1,4,18,7,0,1,0,50
2019-11,22,48,48,49,3,39,32,3,2,9,2,7,5,17,17,65,524,26,2,14,15,2,8,1,9,91,40,8,13,116,24,6,17,6,65,0,18,16,23,16,179,15,24,19,15,9,21,30,5,7,52,4,0,3,0,115
2019-11,23,90,22,13,3,32,40,12,3,12,10,2,3,12,31,87,133,8,3,9,11,2,3,0,20,59,7,9,4,57,15,3,11,2,27,0,3,7,35,9,84,5,32,9,14,2,18,16,5,4,12,2,0,5,55,16
2019-11,24,66,46,53,2,51,33,6,4,16,2,7,5,12,27,59,697,25,0,14,17,4,10,4,10,119,48,3,9,134,25,21,19,11,82,1,8,20,12,26,224,15,56,21,20,1,6,31,6,11,59,15,1,3,0,135
2019-11,25,66,65,50,1,35,95,50,1,16,3,5,5,29,48,134,81,13,11,48,16,21,6,1,11,82,27,36,9,77,34,9,16,4,38,0,0,7,65,12,224,11,63,28,21,3,30,43,19,31,22,12,2,4,18,13
2019-11,26,12,13,5,0,5,22,9,0,3,4,2,2,11,18,140,15,1,0,7,7,1,0,0,4,18,3,4,2,34,5,7,9,1,27,2,2,6,15,1,75,2,13,8,3,2,5,10,9,4,4,2,0,5,1,0
2019-11,27,18,8,4,0,23,18,3,1,5,11,0,3,8,18,49,16,0,1,5,4,3,1,0,6,26,15,4,0,31,27,3,2,5,37,1,0,7,22,10,76,5,14,12,3,3,2,4,9,3,10,4,0,0,10,2
2019-11,28,36,9,8,1,5,33,7,2,7,1,2,9,11,14,15,239,15,0,6,4,7,5,22,4,151,14,11,15,45,13,4,10,10,81,4,2,16,6,12,159,9,147,2,4,4,7,21,1,11,43,15,2,5,0,11
2019-11,29,14,11,8,0,15,37,28,0,8,7,2,1,5,24,63,55,7,0,20,3,1,4,6,4,25,5,13,1,38,9,3,7,2,18,0,1,1,24,4,138,1,26,18,7,4,2,26,7,14,11,2,0,0,7,2
2019-11,30,49,29,20,4,28,66,1,3,10,4,2,0,23,14,72,403,6,1,0,4,4,9,1,15,77,8,13,3,56,7,13,31,6,23,0,2,5,22,8,98,6,10,4,8,9,11,39,2,8,10,6,1,4,2,5
2019-11,31,19,14,5,4,15,14,3,0,10,1,1,0,12,19,22,400,10,0,3,5,2,7,5,21,93,5,2,1,21,10,4,6,4,32,1,1,9,13,7,76,6,23,2,5,2,5,14,2,5,13,3,0,1,0,5
2019-11,32,4,3,2,0,0,13,4,3,5,2,3,0,2,2,0,179,6,0,2,3,1,2,4,2,24,0,8,15,16,1,5,0,8,42,1,3,0,2,8,38,19,90,1,4,0,1,0,0,10,11,14,1,2,0,0
2019-11,33,0,5,2,0,0,8,0,2,10,2,0,1,1,1,3,31,7,0,2,1,0,2,1,3,9,0,1,2,3,0,3,1,0,13,0,0,0,2,1,43,5,12,3,0,0,1,1,0,3,23,3,0,0,0,1
2019-11,34,4,5,2,0,2,3,0,1,1,1,0,0,1,2,11,37,0,0,2,1,0,0,0,0,12,4,1,5,11,5,1,0,1,22,1,0,6,0,5,8,0,14,0,1,1,2,6,0,1,14,1,0,1,0,2
2019-11,35,4,4,0,0,2,13,11,0,1,4,0,6,3,5,7,2,2,2,2,1,1,1,0,0,14,0,3,2,4,6,1,1,1,24,0,0,3,4,2,78,1,32,0,3,0,0,0,0,6,10,3,1,1,0,4
2019-11,36,3,1,1,0,1,8,3,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,1,18,1,3,0,1,0,2,4,0,0,8,1,0,0,0,0
2019-11,37,2,0,0,0,2,2,1,0,1,0,3,2,0,0,3,1,2,1,1,1,0,0,0,1,11,0,2,1,12,2,1,2,0,32,0,0,0,2,0,6,0,2,5,0,0,2,1,1,3,2,2,0,0,0,0
2019-11,38,17,12,4,1,8,38,9,0,2,2,1,1,9,7,16,7,4,0,6,3,1,3,1,3,5,11,7,4,20,7,1,9,0,16,0,0,2,14,7,84,6,36,11,3,0,0,7,3,3,10,1,1,0,0,2
2019-11,39,10,10,0,1,3,8,9,1,2,0,1,0,1,1,10,3,4,0,2,5,0,0,0,0,6,4,1,0,8,6,1,0,1,9,0,5,4,0,0,22,4,4,2,4,0,1,2,2,5,9,1,0,2,0,3
2019-11,40,2,7,3,0,1,22,4,1,0,3,0,5,7,8,6,1,1,0,2,2,1,1,0,1,9,1,6,0,9,5,1,1,2,7,0,3,1,13,3,62,1,11,4,4,0,0,2,3,5,3,1,0,1,0,0
2019-11,41,12,4,5,0,4,18,5,1,7,0,1,2,5,0,11,9,4,1,1,3,0,5,1,2,16,5,3,6,11,2,2,1,2,21,0,1,8,2,4,80,4,18,11,3,3,2,5,0,2,24,5,3,1,0,14
2019-11,42,8,15,3,0,7,19,5,1,3,1,1,11,13,9,26,4,4,2,3,4,6,2,3,6,13,1,2,1,13,9,7,6,2,20,1,4,2,12,5,103,2,21,26,4,2,5,6,2,6,16,0,1,5,0,2
2019-11,43,45,37,7,1,15,98,57,0,42,1,3,11,31,20,43,8,17,8,19,7,10,3,7,10,47,11,19,5,26,26,5,18,0,36,3,12,21,37,7,88,23,5,25,34,4,8,18,15,16,21,8,0,10,0,11
2019-11,44,24,40,4,1,11,42,28,3,11,6,0,4,7,13,54,4,11,7,5,3,5,1,4,4,37,14,22,4,16,26,8,7,4,8,2,4,2,27,10,141,4,66,16,14,0,9,43,8,14,19,5,2,2,32,6
2019-11,45,9,36,0,0,8,9,4,0,5,1,2,3,10,1,22,1,3,0,3,1,1,2,0,1,12,4,4,1,3,6,3,3,1,52,1,16,5,7,1,93,2,5,16,12,0,3,12,3,10,15,1,1,0,0,4
